cleaned_text_ib,label,lang
gambar menyakitkan dari rumah sakit italia setelah mencatat kematian lebih dari 400 kasus virus corona dalam satu hari! <links>,1,ar
"foto-foto perawat dan dokter setelah shift perawatan intensif yang lama di italia, di mana situasinya mengerikan, sangat mengerikan. foto brutal menangkap wajah perawat dan dokter italia setelah lama bekerja selama pandemi <links>",1,tr
gambar mengerikan menunjukkan pasien virus corona terbaring di lantai rumah sakit madrid yang penuh sesak <links>,1,en
bacaan teratas hari ini1. jio tidak menawarkan isi ulang gratis<links> dokter malaysia yang merawat pasien <hashtag> yang salah diidentifikasi sebagai dr. hadio ali khazatsin dari indonesia<links> seni salah diidentifikasi sebagai mayat italia<links>,1,en
saatnya <hashtag> melangkahi saja mayat-mayat itu sampai kita memindahkannya. <links>,1,en
"hormat dan berdoa kepada para dokter di italia dan di seluruh dunia yang mempertaruhkan nyawanya untuk melindungi orang-orang, melawan corona dan menyelamatkan umat manusia. ini adalah foto para dokter italia setelah 13 jam shift di rumah sakit. <hashtag> <links>",1,en
"sebuah gambar yang dimaksudkan untuk menunjukkan foto terakhir yang diambil dari dokter indonesia, dr hadio ali khazatsin dengan keluarganya, sebelum ia meninggal karena terinfeksi <hashtag> adalah palsu. <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>",1,en
"wajib baca: artikel terpopuler gambar kemarin yang dimaksudkan untuk menunjukkan foto terakhir yang diambil dokter indonesia dr hadio ali khazatsin bersama keluarganya, sebelum meninggal karena terinfeksi <hashtag> adalah palsu. <hashtag> <hashtag> <hashtag>",1,en
"foto yang beredar online bukan dari china, tidak ada hubungannya dengan virus corona dan seperti yang kami katakan sebelumnya, itu tidak dibuat ""secara sembunyi-sembunyi"" oleh seorang jurnalis jerman. periksa <links>",1,pt
"""terima kasih"": di menara eiffel, penghormatan kepada mereka yang dimobilisasi melawan virus corona <hashtag> <links>",1,fr
melalui gambar tersebut diklaim bahwa ratu elizabeth ii dari inggris telah mengucapkan terima kasih kepada perdana menteri narendra modi atas vaksin corona <hashtag> <hashtag> <hashtag> <links>,1,hi
tidak ada billboard ratu elizabeth di london dengan pesan modi 'anak baik'. foto viral adalah memetheprint laporan <user> di <hashtag> bekerja sama dengan <user>,1,en
<hashtag> gambar 2020 billboard di london telah diedit untuk mengklaim ratu elizabeth ii berterima kasih kepada pm modi untuk vaksin covid. baca cek fakta kami di sini.<links>,1,en
<hashtag> sebuah postingan viral di media sosial dengan klaim bahwa ratu elizabeth ii berterima kasih kepada pm modi untuk vaksin covid-19. inilah kebenaran tentang vial post.baca cerita lengkapnya: <links> <links>,1,en
tahukah kamu bahwa film i'm legend mengambil setting tahun 2021 dimana orang-orang berubah menjadi zombie karena salah serum! <hashtag> <links>,1,ar
laporan foto baru tentang bencana <hashtag> di india <links>,1,ar
"""para kritikus sebagian menyalahkan new delhi karena penanganannya yang angkuh terhadap krisis saat ini, yang tampaknya didorong oleh penyebaran varian baru. pemerintah lambat merespons, meskipun tahu gelombang kedua yang ganas mungkin terjadi pada akhir tahun lalu. "" <links>",1,en
india mencatat hampir 315 ribu kasus virus corona baru hari ini. <user> tentang bencana kesehatan masyarakat: <links>,1,en
tingkat kasus covid meledak di india dan meluncur menuju bencana kesehatan masyarakat yang besar. <user> merinci apa yang salah dan apa yang terjadi selanjutnya: <links>,1,en
"apakah leci menyebabkan sindrom ensefalitis akut, yang telah merenggut nyawa lebih dari 100 anak di bihar? inilah yang perlu anda ketahui! <links>",1,en
"dan itu resmi. senat amerika serikat mengumumkan hari ini:""corona is a lie""media menutupi kebenaran big pharma dan siapa yang akan bertanggung jawab. malu di media. ini berita yang sangat bagus. usa, senat. <links>",1,cs
"bqqqmmm - ini resmi. senat amerika serikat mengumumkan hari ini: ""virus corona adalah kebohongan""! media menutupi kebenaran. farmasi besar, teknologi besar, media besar, who dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <hashtag> <links>",1,pt
"bqqqmmm - ini resmi. senat amerika serikat mengumumkan hari ini: ""virus corona adalah kebohongan""! media menutupi kebenaran. farmasi besar, teknologi besar, media besar, who dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <hashtag> 1 dari 7. <links>",1,pt
"bqqqmmm - ini resmi. senat amerika serikat mengumumkan hari ini: ""virus corona adalah kebohongan""! media menutupi kebenaran. farmasi besar, teknologi besar, media besar, who dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <hashtag> 5 dari 7. <links>",1,pt
"bqqqmmm - ini resmi. senat amerika serikat mengumumkan hari ini: ""virus corona adalah kebohongan""! media menutupi kebenaran. farmasi besar, teknologi besar, media besar, who dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <hashtag> 3 dari 7. <links>",1,pt
"senat amerika serikat mengumumkan hari ini: 'corona adalah kebohongan'! pandemi didasarkan pada kebohongan dan sensor kebenaran. media menutupi kebenaran. farmasi besar, teknologi besar, media besar, siapa dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <links>",1,es
"bqqqmmm - ini resmi. senat amerika serikat mengumumkan hari ini: ""virus corona adalah kebohongan""! media menutupi kebenaran. farmasi besar, teknologi besar, media besar, who dan pengkhianat lainnya semua akan dimintai pertanggungjawaban. <hashtag> 7 dari 7. <links>",1,pt
"oops.. senat as mengumumkan hari ini: corona bohong! media menyembunyikan kebenaran farmasi besar, teknologi besar, media besar, siapa dan pengkhianat lainnya akan dimintai pertanggungjawaban.<links>",1,fr
"senat amerika serikat mengumumkan hari ini: ""corona adalah kebohongan"" media menutupi kebenaran ""farmasi besar, teknologi besar, media besar, siapa dan pengkhianat lainnya akan dimintai pertanggungjawaban.<url >",1,fr
"<hashtag> pejabat berjalan kembali <hashtag> trick-or-treat larangan di los angeles county, tetapi sangat menyarankan untuk tidak melakukannya di tengah pandemi <hashtag> <links>",1,en
trick-or-treating dilarang di la county halloween ini karena risiko virus corona <links>,1,en
tonton langsung: walikota memberikan pembaruan tentang pandemi coronavirus. <links> <links>,1,en
trik atau pengobatan dilarang di la setelah penelitian menemukan setengah juta anak-anak kita terkena infeksi coronaviruschild sekarang mencapai sekitar 10 persen dari semua kasus di amerika<links>,1,en
los angeles county melarang trick-or-treating halloween ini karena risiko virus corona <links>,1,en
"just in: mcenany menuntut twitter ""periksa fakta"" klip yang dibagikan secara luas tentang dia mengatakan obama ""menjanjikan vaksin"" <links> <links>",1,en
kayleigh mcenany mengatakan bahwa biden dan obama 'menjanjikan vaksin' dan semua orang sangat bingung <links> melalui <user>,1,en
kayleigh mcenany mengatakan bahwa biden dan obama 'menjanjikan vaksin' dan semua orang sangat bingung <links>,1,en
"mcenany menuntut twitter ""pemeriksaan fakta"" klip yang dibagikan secara luas tentang dirinya yang mengatakan obama ""menjanjikan vaksin"" <links> <links>",1,en
"hampir 40% orang amerika yang minum bir tidak akan membeli korona karena virus corona, studi menunjukkan <links> <links>",1,en
"""38% orang amerika yang minum bir tidak akan membeli corona dalam keadaan apa pun sekarang16% orang yang minum bir di amerika bingung apakah bir corona terkait dengan virus corona"" <links>",1,en
ekstra: orang amerika 'tidak akan membeli bir corona' di tengah <hashtag> virus corona thecable <links> <links>,1,en
"38% peminum bir menolak untuk membeli corona 'dalam keadaan apa pun' karena virus corona, hasil jajak pendapat <links>",1,en
"<hashtag> orang amerika tidak akan membeli bir corona ""dalam keadaan apa pun"" karena virus corona. perhatikan bahwa 38% secara langsung setara dengan persentase jajak pendapat dari dukungan inti <hashtag> melakukan matematika. <links>",1,en
bukankah ini kira-kira persentase yang mendukung truf? <links>,1,en
haha ha hahaha orang di amerika hahahaha dia tidak membeli bir korona lol karena takut mendapatkannya. hahaha <links>,1,es
"cerita tentang ""38 persen orang amerika"" meninggalkan bir <user> karena ketakutan <hashtag> datang langsung dari survei yang dilakukan oleh firma hubungan masyarakat yang bekerja dengan <user> tetapi kami yakin itu hanya kebetulan<links>",1,en
orang amerika menghindari bir corona karena virus corona dan itu menjelaskan banyak hal.<links> <links>,1,en
"coronavirus bukan virus corona sebuah survei mengatakan hampir 40 persen orang amerika tidak akan membeli bir corona ""dalam keadaan apa pun"" karena wabah virus corona. <links>",1,en
"lebih dari sepertiga peminum bir amerika menolak membeli corona 'dalam keadaan apa pun', menurut survei <links>",1,en
apa yang kita ketahui dan tidak ketahui tentang penularan tanpa gejala dan virus corona <links> <links>,1,en
apakah virus corona tidak terduga? apakah para ilmuwan tahu tentang kemungkinan pandemi seperti itu? apakah virus itu dibiakkan di laboratorium rahasia untuk meringankan beban dana pensiun negara...anton senenko<links> <hashtag> <links>,1,uk
"sekarang banyak orang mengatakan bahwa pada bulan januari-februari mereka sakit aneh - dengan demam yang berkepanjangan, batuk yang berkepanjangan. dan mereka percaya bahwa itu adalah covid, hanya saja tidak semua orang mengetahuinya dengan baik saat itu. yang berarti mereka memiliki kekebalan. para ilmuwan telah menyelidiki pertanyaan ini:<links>",1,ru
vaksin universal coronavirus: bagaimana cara kerjanya dan dapatkah itu mencegah wabah di masa depan?<hashtag> <hashtag> <hashtag> <links>,1,en
penjaga: para ilmuwan telah menemukan mengapa virus corona sangat menular <links>,1,uk
penjaga: para ilmuwan telah menemukan mengapa virus corona sangat menular<links> <links>,1,uk
!!! coronavirus adalah senjata biologis!<links> <links>,1,uk
"orang tanpa gejala menularkan virus corona baru, kata who <hashtag> <links>",1,pt
"penularan oleh pasien virus corona tanpa gejala 'sangat jarang', kata who <links>",1,pt
"para ilmuwan telah menemukan virus corona yang tidak diketahui yang disebarkan oleh anjing. namun, para peneliti masih tidak melihat alasan untuk mengharapkan pandemi baru<links> <links>",1,ru
"88,1% pasien coronavirus nyc yang memakai ventilator meninggal <links>",1,en
"di dalam krisis coronavirus kota new york: ""hiruk-pikuk batuk"" memenuhi ruang gawat darurat yang penuh sesak. pasien datang dengan gejala yang sama. rumah sakit meremas tempat tidur di mana pun ada ruang dan dokter diperintahkan untuk menggunakan masker wajah yang sama berulang-ulang. <links>",1,en
"di <hashtag> zero death lebih dari 2 bulan setelah penghapusan semua kewajiban anti <hashtag> akhirnya tuduhan ""mentalitas neanderthal"" biden terhadap penerbangan maju texas akan berubah menjadi ""risiko yang diperhitungkan dengan buruk"" dari ayam jantan melawan naga ... <links>",1,it
texas melaporkan nol kematian akibat covid akhir pekan lalu untuk pertama kalinya dalam hampir 14 bulan <links>,1,en
para ahli memperingatkan vaksin mrna dapat menyebabkan kerusakan genetik ireversibel <links> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>,1,es
penelitian lebih lanjut diperlukan untuk memastikan vaksin mrna tidak mempengaruhi dna? <links>,1,el
bisakah vaksin mrna mengubah dna secara permanen? ilmu pengetahuan terbaru menunjukkan mereka mungkin. <links>,1,fr
"di luar pandemi: mrna sintetis yang digunakan dalam pfizer dan vaksin modern dapat merevolusi pengobatan penyakit lain, dari kanker hingga malaria <links> <links>",1,it
"tidak, sungguh, vaksin mrna tidak akan mempengaruhi dna anda. tidak ada cara yang memungkinkan vaksin mrna dapat berakhir di inti sel, atau menyebabkan reaksi transkripsi terbalik,... <user> <user>",1,es
vaksin pfizer: perawat as pingsan setelah menerima suntikan covid <links> <links>,1,fr
seorang perawat pingsan hidup setelah divaksinasi covid-19! <links>,1,fr
vaksin pfizer  perawat amerika pingsan setelah menerima suntikan covid <links>,1,fr
apakah hanya saya atau media murdoch yang mencoba merusak kepercayaan pada vaksin covid? cerita ini menyedihkan. perawat pingsan setelah divaksinasi karena dia memiliki kondisi yang membuatnya pingsan ketika dia merasa sakit. benar-benar tidak bertanggung jawab untuk mencetak ini. <links>,1,en
"vaksin ini ditembak dan jatuh, secara harfiah. <links>",1,pt
kepala perawat pingsan 'hidup' setelah minum vaksin covid-19 <links>,1,pt
perawat yang pingsan saat menerima vaksin covid-19 tidak meninggal<links>,1,pt
"perawat, pingsan 17 menit setelah vaksinasi. <links> <links>",1,ja
perawat <hashtag> pingsan di siaran langsung tv segera setelah menerima vaksin <hashtag> <hashtag> di rumah sakit tennessee. manajer perawat tiffany dover telah berbicara kepada media tentang vaksinasi pertama di kota untuk petugas kesehatan garis depan ketika dia pingsan.<links>,1,en
"pingsan seperti ini (sinkop vasovagal) dapat terjadi setelah vaksin apa pun, bahkan jari kaki yang terkilir, seperti yang terjadi pada perawat ini di masa lalu! rasa sakit/kecemasan dapat memicu saraf vagus, menyebabkan penurunan tekanan darah sementara, dan orang 'pingsan' untuk sementara. <links>",1,en
seorang perawat pingsan di siaran langsung tv pada konferensi pers segera setelah menerima <hashtag> <hashtag> manajer perawat tiffany dover telah berbicara kepada media tentang vaksinasi pertama di kota untuk petugas kesehatan garis depan ketika dia pingsan.<links>,1,en
seorang perawat pingsan selama siaran langsung televisi beberapa menit setelah menerima vaksin pfizer-biontech <hashtag> yang baru disetujui di sebuah rumah sakit as.<links> <links>,1,fr
apa yang diketahui tentang perawat as yang pingsan setelah menerima vaksin pfizer melawan covid <links>,1,es
"rumor kuat menunjukkan bahwa tiffany dover, perawat yang pingsan setelah mengambil vaksin coronavirus, telah meninggal <links> melalui <user>",1,es
"rumor kuat menunjukkan bahwa tiffany dover, perawat yang pingsan setelah menerima vaksin coronavirus, telah meninggal <links> melalui <user>",1,es
seorang perawat pingsan langsung di tv setelah menerima vaksin pfizer <links>,1,es
"tiffany dover, perawat senior di chattanooga, tennessee, pingsan saat konferensi pers setelah menerima vaksin virus corona <links>",1,ar
"tidak seperti chloroquine dan ivermectin, studi pendahuluan menunjukkan bahwa mariyuana - ya, mariyuana - memiliki beberapa efektivitas dalam mengobati kasus covid-19 yang parah. di sini, kami mensurvei studi utama yang sedang berlangsung di dunia. ganja!<links>",1,pt
ya. semua orang di media sosial harus berhenti menyebarkan kesalahan informasi tanpa bukti tentang virus tersebut.klaim palsu: tidak ada bukti yang membuktikan [merokok] ganja dapat menyembuhkan virus corona (<hashtag>,1,en
<hashtag> akan mengekang infeksi oleh <hashtag> kata peneliti kanada <hashtag> <hashtag> <links>,1,es
ganja menunjukkan janji memblokir infeksi coronavirus: peneliti alberta<links>,1,en
ganja menunjukkan janji memblokir infeksi coronavirus: peneliti alberta <links>,1,en
"usa: hanya 6% kematian akibat pandemi yang disebabkan secara eksklusif oleh covid-19, ungkap cdc  koneksi politik <links>",1,pt
"as: hanya 6% kematian akibat pandemi yang disebabkan secara eksklusif oleh covid-19, ungkap cdc <links>",1,pt
