text,translated_text,translated_text_en,label,lang
"«El CDC (Centros de Control y Prevención de Enfermedades) silenciosamente admite que el número de muertes por las vacunas COVID es mayor que todas las vacunas combinadas en los últimos 20 años» 🤔

https://t.co/jDs7G7OQSs","""CDC (Pusat Pengendalian dan Pencegahan Penyakit) diam-diam mengakui bahwa jumlah kematian akibat vaksin COVID lebih besar dari semua vaksin yang digabungkan dalam 20 tahun terakhir""

https://t.co/jDs7G7OQSs","""The CDC (Centers for Disease Control and Prevention) quietly admits that the number of deaths from COVID vaccines is greater than all vaccines combined in the last 20 years"" 🤔

https://t.co/jDs7G7OQSs",misinformation,es
"CDC Quietly Admits The Death Toll From COVID Vaccines Is Greater Than Every Vaccine In The Last 20 Years COMBINED
5/14/2021
https://t.co/nqVKTQAEMG","CDC Diam-diam Akui Korban Kematian Akibat Vaksin COVID Lebih Besar Dari Setiap Vaksin Dalam 20 Tahun Terakhir Gabungan
14/5/2021
https://t.co/nqVKTQAEMG","CDC Quietly Admits The Death Toll From COVID Vaccines Is Greater Than Every Vaccine In The Last 20 Years COMBINED
5/14/2021
https://t.co/nqVKTQAEMG",misinformation,en
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC","PERINGATAN!

Hadiah Nobel dalam Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru

https://t.co/YtVW47klwC","ALERT!

Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,Hadiah Nobel Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru https://t.co/c4vy0I86bm via @criticanac,Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
ΓΕΓΟΝΟΣ - Οι θάνατοι λόγω των εμβολίων Covid στο Ηνωμένο Βασίλειο μετά από 6 μήνες είναι 407% υψηλότεροι από τους θανάτους που οφείλονται σε όλα τα άλλα εμβόλια που συνδυάστηκαν τα τελευταία 11 χρόνια. ΠΙΝΑΚΕΣ https://t.co/wJEawwZj2v,FAKTA - Kematian akibat vaksin Covid di Inggris setelah 6 bulan adalah 407% lebih tinggi daripada kematian akibat semua vaksin lain yang digabungkan selama 11 tahun terakhir. TABEL https://t.co/wJEawwZj2v,FACT - Deaths due to Covid vaccines in the UK after 6 months are 407% higher than deaths due to all other vaccines combined over the last 11 years. TABLES https://t.co/wJEawwZj2v,misinformation,el
"「コール博士は、コロちゃん我苦沈は過去20年間で、すべてのどの我苦沈よりも多くの死者を出したと言います。」これがmRNA我苦沈の怖さ！！ ヒトへの影響が検証しきれていないものを体に入れたくはないね。
https://t.co/LvufBTqvff","“Dr. Cole mengatakan bahwa Koro-chan telah membunuh lebih banyak orang daripada mereka dalam 20 tahun terakhir.” Begitulah mRNA yang menakutkan! !! Saya tidak ingin memasukkan sesuatu ke dalam tubuh saya yang belum sepenuhnya diverifikasi efeknya pada manusia.
https://t.co/LvufBTqvff","""Dr. Cole says Koro-chan has killed more than any other in the last 20 years."" This is the fear of mRNA! ! I don't want to put anything in my body that hasn't been verified for its effects on humans.
https://t.co/LvufBTqvff",misinformation,ja
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC","PERINGATAN!

Hadiah Nobel dalam Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru

https://t.co/YtVW47klwC","ALERT!

Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,Hadiah Nobel Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru https://t.co/c4vy0I86bm via @criticanac,Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC","PERINGATAN!

Hadiah Nobel dalam Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru

https://t.co/YtVW47klwC","ALERT!

Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,Hadiah Nobel Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru https://t.co/c4vy0I86bm via @criticanac,Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC","PERINGATAN!

Hadiah Nobel dalam Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru

https://t.co/YtVW47klwC","ALERT!

Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,Hadiah Nobel Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru https://t.co/c4vy0I86bm via @criticanac,Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC","PERINGATAN!

Hadiah Nobel dalam Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru

https://t.co/YtVW47klwC","ALERT!

Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,Hadiah Nobel Kedokteran Luc Montagnier Mengatakan: Vaksin Covid Menciptakan Varian Baru https://t.co/c4vy0I86bm via @criticanac,Nobel Prize in Medicine Luc Montagnier Says: Covid Vaccines Are Creating a New Variant https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"Déjà presque 12 000 morts et plus de 1,2 million d’effets secondaires susceptibles d’être liés aux vaccins dans l’UE 
https://t.co/M5kzuP46L9 via @Réseau International https://t.co/Ia9cpUOThH","Sudah hampir 12.000 kematian dan lebih dari 1,2 juta efek samping yang kemungkinan terkait dengan vaksin di UE
https://t.co/M5kzuP46L9 melalui @Jaringan Internasional https://t.co/Ia9cpUOThH","Already almost 12,000 deaths and more than 1.2 million side effects likely to be linked to vaccines in the EU
https://t.co/M5kzuP46L9 via @International Network https://t.co/Ia9cpUOThH",misinformation,fr
⬅️يوجد بالفعل ما يقرب من 12000 حالة وفاة وأكثر من 1.2 مليون من الآثار الجانبية التي من المحتمل أن تكون مرتبطة بلقاحات💉💉☠ مكافحة فيروس كورونا في الاتحاد الأوروبي https://t.co/ebIdrAS6l1,"Sudah ada hampir 12.000 kematian dan lebih dari 1,2 juta efek samping yang kemungkinan terkait dengan vaksin anti-coronavirus di Uni Eropa https://t.co/ebIdrAS6l1","There are already nearly 12,000 deaths and more than 1.2 million side effects likely linked to the anti-coronavirus vaccines in the European Union https://t.co/ebIdrAS6l1",misinformation,ar
"Want good news?  You got it

New CDC projection shows Covid cases &amp; hospitalizations nearly gone by July if vaccine rollout and NPI (treatments, basically) keep doing their thing

(And those projections have tended to be wrong to the upside, too!)

https://t.co/YY3rrMVvRh https://t.co/gHjiEnF3X9","Ingin kabar baik? Anda mengerti

Proyeksi CDC baru menunjukkan kasus Covid &amp; rawat inap hampir hilang pada bulan Juli jika peluncuran vaksin dan NPI (perawatan, pada dasarnya) terus melakukan hal mereka

(Dan proyeksi itu juga cenderung salah!)

https://t.co/YY3rrMVvRh https://t.co/gHjiEnF3X9","Want good news?  You got it

New CDC projection shows Covid cases &amp; hospitalizations nearly gone by July if vaccine rollout and NPI (treatments, basically) keep doing their thing

(And those projections have tended to be wrong to the upside, too!)

https://t.co/YY3rrMVvRh https://t.co/gHjiEnF3X9",misinformation,en
"1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu","1.3 cara tertular Covid: terpapar virus, vaksinasi, kontak dekat dengan yang divaksin
2.Vaksin lebih berbahaya daripada virus
3.Vaksin: penyakit terkait prion (penyakit sapi gila) kemungkinan muncul dalam 1,5 tahun

https://t.co/R3t5boqbLu","1.3 ways to get Covid: exposure to virus, vaccination, close contact with the vaccinated
2.Vaccines are more dangerous than the virus
3.Vaccinees: prion-related disease (mad cow disease) likely shown up in 1.5 years 👇

https://t.co/R3t5boqbLu",misinformation,en
"A popular message circulating on social media with reference to the French Nobel laureate, Luc Montagnier, claims that everyone who has taken any COVID-19 vaccine will die in two years.

Dr. Shahid Jameel looks at the science and the evidence.

https://t.co/ZKGayhNUMt","Sebuah pesan populer yang beredar di media sosial dengan mengacu pada peraih Nobel Prancis, Luc Montagnier, mengklaim bahwa setiap orang yang telah menggunakan vaksin COVID-19 akan mati dalam dua tahun.

Dr Shahid Jameel melihat ilmu dan bukti.

https://t.co/ZKGayhNUMt","A popular message circulating on social media with reference to the French Nobel laureate, Luc Montagnier, claims that everyone who has taken any COVID-19 vaccine will die in two years.

Dr. Shahid Jameel looks at the science and the evidence.

https://t.co/ZKGayhNUMt",misinformation,en
