text,translated_text,label,lang
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
"As condições precárias de quem está na linha de frente do Covid-19 são muito preocupantes. E elas se materializam em mortes. Foram mais de 1000 profissionais até agora - fora subnotificações de algumas categorias. Não estamos cuidando de quem cuida de nós 
https://t.co/670kU96CEh","Kondisi genting mereka yang berada di garda terdepan Covid-19 sangat mengkhawatirkan. Dan mereka terwujud dalam kematian. Ada lebih dari 1000 profesional sejauh ini - selain dari beberapa kategori yang tidak dilaporkan. Kita tidak peduli siapa yang menjaga kita
https://t.co/670kU96CEh",misinformation,pt
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/97E1iO50Oy a través de @ElDiestro_,"Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/97E1iO50Oy melalui @ElDiestro_",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/tgwbcf5fNb vía @ElDiestro_,"Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/tgwbcf5fNb via @ElDiestro_",misinformation,es
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando

https://t.co/kuetgvkMdz","Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan

https://t.co/kuetgvkMdz",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/usGmUjVtd0 #Ciencia #Editores #Gente,"Dr. Luis de Benito mencela di saluran Telegramnya bahwa hampir ""1.000 kematian"" telah disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/usGmUjVtd0 #Ciencia #Editores #Gente",misinformation,es
"DIRECT 🔴  Covid-19 : le Conseil d'Etat suspend l'obligation de motifs impérieux pour les Français rentrant de l'étranger

https://t.co/WZDLKkLI1o https://t.co/OJ5UsILuei","LANGSUNG Covid-19: Dewan Negara menangguhkan kewajiban alasan kuat bagi orang Prancis yang kembali dari luar negeri

https://t.co/WZDLKkLI1o https://t.co/OJ5UsILuei",misinformation,fr
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi ""1.000 muertes"" provocadas ya por las FALSAS vacunas en España y que se están ocultando. 

No llevan mal ritmo de asesinatos... https://t.co/oVr5GFlmH3","Dr. Luis de Benito mencela di saluran Telegramnya bahwa hampir ""1.000 kematian"" telah disebabkan oleh vaksin PALSU di Spanyol dan bahwa vaksin tersebut disembunyikan.

Mereka tidak memiliki ritme pembunuhan yang buruk ... https://t.co/oVr5GFlmH3",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/mv5et28e4M vía @ElDiestro_,"Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/mv5et28e4M via @ElDiestro_",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/FQQ4VMI7b7 vía @ElDiestro_,"Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/FQQ4VMI7b7 via @ElDiestro_",misinformation,es
🕵‍♂️El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/wyeIDLvPlb a través de @ElDiestro_,"️Dr. Luis de Benito mencela di saluran Telegramnya hampir ""1.000 kematian"" yang disebabkan oleh vaksin di Spanyol dan yang disembunyikan https://t.co/wyeIDLvPlb melalui @ElDiestro_",misinformation,es
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi « 1.000 MUERTES » provocadas ya por las vacunas de Bill en España,
 y que se están ocultando.

 https://t.co/t3at3AVIRZ vía @ElDiestro_","Dr. Luis de Benito mencela di saluran Telegramnya bahwa hampir ""1.000 KEMATIAN"" telah disebabkan oleh vaksin Bill di Spanyol,
 Dan mereka bersembunyi.

 https://t.co/t3at3AVIRZ melalui @ElDiestro_",misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,Data CDC mengungkapkan bahwa vaksin COVID-19 180 kali lebih mematikan daripada vaksin flu #vaksin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Informe del #COVID19 en PR, 27 de febrero : Nuevos casos confirmados (Pcr/Molecular) +134 Nuevos casos probables (Serológicas y antígenos) +656. Muertes confirmadas +9, Hospitalizaciones +5, en intensivo +2, ventiladores -5. Total de Vacunas administradas 536,377 https://t.co/3k0qvonD5S","Laporan #COVID19 di PR, 27 Februari: Kasus baru yang dikonfirmasi (Pcr/Molecular) +134 Kemungkinan kasus baru (Serologis dan antigen) +656. Kematian yang dikonfirmasi +9, Rawat Inap +5, dalam perawatan intensif +2, ventilator -5. Total Vaksin yang Diberikan 536.377 https://t.co/3k0qvonD5S",misinformation,es
"Dosis de vacunas contra el Covid19 administradas en distintos países, cada 100 habitantes, al 23/2/21 https://t.co/3ftjDy69Nw","Dosis vaksin melawan Covid19 yang diberikan di berbagai negara, per 100 penduduk, per 23/2/21 https://t.co/3ftjDy69Nw",misinformation,es
"Informe del #COVID19 en PR, 5 de marzo : Nuevos casos confirmados (Pcr/Molecular) +183 Nuevos casos probables (Serológicas y antígenos) +572. Muertes confirmadas +2, Hospitalizaciones +1, en intensivo -35, ventiladores -1. Total de Vacunas administradas 595,224 https://t.co/8itlSTCjg2","Laporan #COVID19 di PR, 5 Maret: Kasus baru yang dikonfirmasi (Pcr/Molecular) +183 Kemungkinan kasus baru (Serologis dan antigen) +572. Kematian yang dikonfirmasi +2, Rawat Inap +1, dalam perawatan intensif -35, ventilator -1. Total Vaksin yang Diberikan 595.224 https://t.co/8itlSTCjg2",misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/hJebiJIgER",misinformation,en
"https://t.co/BopARcvyeV

Just to remind everyone the grave situation we are experiencing from 'vaccines'!","https://t.co/BopARcvyeV

Hanya untuk mengingatkan semua orang situasi buruk yang kita alami dari 'vaksin'!",misinformation,en
"CDC says the 3,005 recorded deaths following COVID-19 experimental ""vaccines"" total MORE than vaccine deaths for last 13+ years -- https://t.co/qeIxlIjxKm https://t.co/V5SPavq36z","CDC mengatakan 3.005 kematian yang tercatat setelah ""vaksin"" eksperimental COVID-19 total LEBIH dari kematian akibat vaksin selama 13+ tahun terakhir -- https://t.co/qeIxlIjxKm https://t.co/V5SPavq36z",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,Data CDC mengungkapkan bahwa vaksin COVID-19 180 kali lebih mematikan daripada vaksin flu #vaksin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/hJebiJIgER",misinformation,en
"CDC data suggests an overwhelming spike in vaccine related deaths as the controversial COVID-19 vaccines become more common.

Nearly 6,000 people are reported to have died after taking one of the vaccines. 

https://t.co/8WrjnrHGej","Data CDC menunjukkan lonjakan luar biasa dalam kematian terkait vaksin karena vaksin COVID-19 yang kontroversial menjadi lebih umum.

Hampir 6.000 orang dilaporkan telah meninggal setelah mengambil salah satu vaksin.

https://t.co/8WrjnrHGej",misinformation,en
"🇺🇸CDC：💉後報告された501人の死亡+10,748人の副作用➡死亡数多いロット番号判明‼️

モデ〇ナ
025L20A（20人）037K20A（21人）011J2A（16人）025J20A（16人）

ファ○ザー
EJ1685（23人）EL0140（19人）EK 9231（17人）EL1284（13人）EK5730（10人）

その他詳細翻訳機能で👇
https://t.co/yBvzynrF8s https://t.co/XmApHItoYF","CDC: 501 kematian dilaporkan setelah + 10.748 efek samping Jumlah lot dengan banyak kematian terungkap!! ️

mode 0 na
025L20A (20 orang) 037K20A (21 orang) 011J2A (16 orang) 025J20A (16 orang)

Ayah
EJ1685 (23 orang) EL0140 (19 orang) EK 9231 (17 orang) EL1284 (13 orang) EK5730 (10 orang)

Fungsi terjemahan terperinci lainnya
https://t.co/yBvzynrF8s https://t.co/XmApHItoYF",misinformation,ja
"VACCINE’S ADVERSE EFFECTS: Shocking new CDC VAERS data shows 329,021 reports of adverse events following COVID vaccines, including 5,888 deaths and 28,441 serious injuries between Dec. 14, 2020 and June 4, 2021. https://t.co/diudkIntwN","EFEK SAMPING VAKSIN: Data CDC VAERS baru yang mengejutkan menunjukkan 329.021 laporan efek samping setelah vaksin COVID, termasuk 5.888 kematian dan 28.441 cedera serius antara 14 Desember 2020 dan 4 Juni 2021. https://t.co/diudkIntwN",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O","Ana Paula Henkel berbohong ketika dia mengatakan bahwa 500 orang meninggal di AS karena vaksin Covid.

Sumbernya adalah situs web tempat siapa pun dapat memasukkan data, apakah ada yang terkejut bahwa ini terjadi di @JovemPanNews dan mereka tidak melakukan apa pun untuk menyangkalnya?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER","Baru-baru ini, Pusat Pengendalian dan Pencegahan Penyakit melaporkan bahwa lebih dari 5.800 dari 75 juta orang yang divaksinasi lengkap di AS telah terinfeksi COVID-19. https://t.co/hJebiJIgER",misinformation,en
