cleaned_text_ib,label,lang
"atlet di desa olimpiade tokyo disediakan tempat tidur 'anti-seks' untuk mencegah kontak apapun. tempat tidur yang terbuat dari karton dirancang untuk menahan beban satu orang, yang berarti akan pecah jika ada yang mencoba membaginya. <links>",1,en
"olimpiade tokyo: di desa olimpiade, tempat tidur para atlet terbuat dari karton (tetapi tidak ""anti-seks"")<links> <links>",1,fr
penyelenggara olimpiade tokyo telah membangun 'ranjang anti-seks' untuk para pemain di desa olahraga. keistimewaan tempat tidur yang terbuat dari kardus ini adalah...<links>,1,hi
"#tempat tidur kardus ""anti-seks"" yang tidak biasa untuk atlet di olimpiade tokyo <links> <links>",1,fr
"ranjang ""anti-seks"" untuk atlet di olimpiade? rumor tidak berdasar <links>",1,fr
"tempat tidur kardus anti seks, godaan terakhir bagi para atlet di tokyo dengan mereka, penyelenggara ingin menghindari hubungan seksual antar atlet. mereka akan didaur ulang ketika acara olimpiade berakhir <links>",1,es
"olimpiade tokyo memasang tempat tidur kardus anti-seks, dan para atlet siap untuk mengujinya<links>",1,en
"olimpiade tokyo: di desa olimpiade, tempat tidur para atlet terbuat dari karton (tetapi tidak ""anti-seks"")<links> <links>",1,fr
tempat tidur anti-seks di olimpiade / tempat tidur anti-seks di meksiko <links>,1,es
tempat tidur kardus di desa atlet #tokyoolympics ini telah memicu spekulasi bahwa mereka dirancang untuk menjadi 'anti-seks' <links>,1,en
tempat tidur kardus di desa atlet #tokyoolympics ini telah memicu spekulasi bahwa mereka dirancang untuk menjadi 'anti-seks' <links>,1,en
"[cek fakta] vaksin flu diimpor dari china? bahan baku dari china?... bukan<links> jumlah kematian setelah vaksinasi influenza (flu), kekhawatiran tentang keamanan vaksin semakin meningkat. <links>",1,ko
59 orang meninggal di afrika selatan setelah seorang pendeta menyarankan orang untuk minum dettol untuk menghilangkan korona <links>,1,ar
"jika anda memiliki gejala atau terpapar covid-19, silakan lakukan tes. tes covid-19 yang positif mungkin tidak nyaman dalam jangka pendek, tetapi ada sumber daya yang tersedia untuk membantu.cari tahu lebih lanjut: <links> <links>",1,en
[salah] video teknik menahan napas untuk deteksi covid-19who mengatakan bahwa teknik dalam video itu tidak menyatakan seseorang mengidap covid-19.selengkapnya di <links> #coronavirusfacts <links>,1,in
"ada beberapa cara agar laboratorium mendapatkan sampel untuk pengujian covid19:1- tes swab tenggorokan2- aspirasi hidung3- aspirasi trakea4- tes dahak5- tes darah (pcr)gejala ( covid-19 ) antara lain demam, batuk dan sesak nafas <links>",1,en
"#covid19sv tenaga kesehatan dari rumah sakit poliklinik planes de renderos, dari <user> hari ini menjalani tes #covid19 untuk mendeteksi atau mengesampingkan kemungkinan kasus positif.informasi lebih lanjut di: <links> <links>",1,es
"perhatikan &gt; remdesivir antivirus eksperimental, pengobatan pertama yang disetujui di as untuk memerangi covid-19.<links>",1,es
amerika serikat menyetujui penggunaan remdesivir untuk pengobatan virus corona<links>,1,es
"amerika serikat telah mengizinkan penggunaan darurat, untuk pengobatan pasien covid-19, dari remdesivir antivirus eksperimental, salah satu obat paling menjanjikan dalam perang melawan penyakit yang disebabkan oleh coronavirus <links> https ://t.co/vmu8sojeyh",1,es
penting - remdesivir antivirus telah disetujui untuk memerangi #covid19 &gt;&gt; <links> (+data) <links>,1,es
fda menyetujui penggunaan darurat remdesivir untuk mengobati covid-19 <links>,1,en
as setujui remdesivir untuk rawat pasien darurat covid-19 <links> <links>,1,en
regulator as menyetujui penggunaan remdesivir untuk pasien covid <links>,1,en
remdesivir yang disetujui fda<links>,1,es
remdesivir antivirus disetujui oleh amerika serikat untuk pengobatan #coronavirus <links>,1,es
remdesivir antivirus disetujui oleh amerika serikat untuk pengobatan coronavirus<links>,1,es
"as menyetujui remdesivir antivirus, obat pertama di dunia melawan virus corona <links>",1,es
as menyetujui penggunaan darurat antivirus redemsivir sebagai pengobatan untuk virus corona. <links>,1,es
studi pentagon tentang vaksin flu ini menunjukkan peningkatan paralel pada infeksi pernapasan.membuat anda 36% lebih sensitif terhadap virus corona.vaksinasi menunjukkan penurunan resistensi terhadap sisa patogen ...#berhentidanberpikir<links>,1,es
alasan anda tidak memiliki vaksin untuk virus corona; vaksin membuat infeksi ulang lebih mematikan. suntikan flu membuat virus corona lebih mematikan. sudah vaksin flu belum? <links>,1,en
beberapa artikel penelitian menyajikan peningkatan risiko gejala mirip flu cv yang dilaporkan orang hari ini dikaitkan dengan vaksin suntikan flu. vaksinasi wajib di masa lalu dan sekarang dari semua rentang dapat menjadi faktor yang berkontribusi. <links>,1,en
studi pentagon: suntikan flu meningkatkan risiko coronavirus sebesar 36% (dan studi pendukung lainnya)  pertahanan kesehatan anak#chinesevirus #ccpvirus #covid19 #coronavirus #wuhanvirus <user> <user> <user> <user> <links>,1,en
gambar lembut ini beredar di seluruh dunia <links>,1,es
video dua orang lanjut usia yang terinfeksi virus corona berjabat tangan di ranjang rumah sakit beredar di seluruh dunia. kami telah melihatnya di <user> <links>,1,es
coronavirus di china: baca t&j penyakit paru-paru <links> #g1 <links>,1,pt
basis data yang bocor dari universitas yang dikelola militer tiongkok menunjukkan negara itu mungkin memiliki setidaknya 640.000 kasus virus corona  jauh lebih tinggi dari klaim meragukan tiongkok yang hanya memiliki 80.000.berapa banyak lagi bukti yang kita perlukan untuk memisahkan diri dari china? <links>,1,en
"keadaan transparansi di china adalah rahasia umum sejak beberapa dekade. agak sulit memisahkan fakta dan propaganda. sementara itu laporan ini menunjukkan bahwa china mungkin memiliki 640 ribu kasus virus corona, bukan 80 ribu#covid19 #chinaliepeopledie<links>",1,en
"china telah melaporkan hampir 10.000 infeksi virus corona di negara mereka, tetapi mereka mungkin memalsukan jumlahnya.jumlah sebenarnya bisa sepuluh kali lipat, menurut sebuah laporan baru, karena virus itu menyebar ""secara eksponensial di beberapa kota besar china.""<links>",1,en
"kejutan! kejutan! bill gates, who dan semua orang di industri medis sedang mengerjakan vaksin ncov-19-vaksin yang mereka patenkan 5 tahun yang lalu sebelum virus muncul-virus yang dibuat di laboratorium. <links>",1,en
coronavirus di china: t&j tentang penyakit paru-paru yang menewaskan 9 orang dan menjangkau 6 negara <links> #g1 <links>,1,pt
coronavirus di china: tanya jawab tentang penyakit paru-paru yang menewaskan sembilan orang dan menjangkau enam negara <links> <links>,1,pt
berkas wuhan: bagaimana rezim tiongkok menyembunyikan dampak virus corona pada awal pandemi <links>,1,es
database yang bocor dari universitas yang dikelola militer china menunjukkan negara itu mungkin memiliki setidaknya 640.000 kasus covid-19  jauh lebih tinggi daripada klaim meragukan beijing bahwa negara itu hanya mengalami 80 ribu infeksi virus corona.#pkc berbohong??? <links>,1,en
"virus corona baru yang berasal dari china menyebar dengan cepat. jumlah orang yang terinfeksi di china telah melampaui 400, dan kasus pertama dikonfirmasi di amerika serikat. <links>",1,ko
"#bulo tidak, memakai #masker higienis atau bedah tidak akan menyebabkan hipoksiahari ini di #verificartve kita berbicara tentang bagaimana masker berkeringat dan tidak menghasilkan akumulasi co2 #hoax #coronavirus <links>",1,es
"tesis yang menunjukkan bahwa vaksin china melawan covid-19 dibuat dari ""janin yang diaborsi"" adalah salah. kami menjelaskan detailnya di sini <links>",1,pt
"buletin berita palsu - 26/7, 18:00berita- felipe neto frase anak-anak manis - <links> vaksin china menggugurkan janin - <links> video carlos schoereder globo - <links>",1,pt
"universitas oxford akan meluncurkan uji klinis manusia untuk vaksin melawan virus corona baru pada hari kamis, menunjukkan harapan yang sangat ambisius untuk dapat membuatnya tersedia untuk umum sedini musim gugur.<links>",1,fr
"kuba: pusat koordinasi uji klinis soberana 01 dari vaksin kuba melawan covid-19, finlay-fr-1, melaporkan rabu ini bahwa 48 jam setelah vaksinasi 20 sukarelawan pertama, tidak ada efek samping yang tercatat . <links>",1,fr
"afriques connectes, dalam kemitraan dengan <user> melihat kembali gelombang kemarahan yang mengguncang jejaring sosial menyusul komentar dua peneliti di <user> tentang #vaksin di #afrika untuk melawan #covid19 pada 1 april. #dataviz<links> <links>",1,fr
"produk, yang dikembangkan oleh tim dari universitas oxford, akan diuji pada 500 sukarelawan mulai kamis. karena jumlah manusia dari epidemi terus bertambah di inggris, pemerintah sangat bertaruh pada uji coba ini. <links>",1,fr
paran bermitra dengan perusahaan china untuk menguji dan memproduksi vaksin melawan covid-19 #g1 #g1pr <links> <links>,1,pt
#covaxin oleh bharat biotech dan vaksin zycov-d oleh #zyduscadila adalah upaya india sendiri untuk menghadirkan #covidvaksin untuk pandemi ini. 11 dari 140 kandidat vaksin telah memasuki fase uji coba pada manusia. <links>,1,en
"wakil direktur komisi kesehatan nasional #china , zeng yixin, mengumumkan bahwa otorisasi pemasaran bersyarat diberikan kepada vaksin melawan #covid19 yang dibuat di negara tersebut.<links>",1,es
"uji coba manusia dari vaksin virus corona potensial kedua rusia, yang dikembangkan oleh siberian vector institute, akan dimulai pada 27 juli, kantor berita tass mengutip pengawas keamanan konsumen rusia mengatakan pada hari jumat. <links>",1,en
para peneliti mengatakan vaksin covid-19 sedang dalam tahap pengujian. dan diperkirakan akan rilis sekitar bulan september #sanooknews #sanook #berita hari ini #covid_19 #coronavirus #covid19 #pneumonia #covid_19 #covid19 <links> rzl0c4b5lg,1,th
"opini apakah seseorang yang pernah terinfeksi covid-19 dapat terinfeksi kembali? apa tantangan vaksin?; baca artikel oleh marc lipsitch, ahli epidemiologi harvard<links>",1,pt
di mana kita dalam pencarian #covid19 #vaksin; perebutan vaksin #covid19 dan tantangan ke depan <user> <user> <user> <user> <user> <user> <user> <links>,1,en
uji coba sedang dilakukan untuk memanfaatkan kekuatan pelindung antibodi yang mungkin bermanfaat bagi pasien dengan covid-19. <links> <user>,1,en
#uji coba rusia menandai (setidaknya) #covid19 #vaksin kelima yang menjalani uji coba pada manusia. persaingan ketat untuk keluar lebih dulu. <links>,1,en
#tweetlikenthakoanamadagaskar temukan obat untuk covid 19 <links>,1,en
"madagaskar sedang memproklamirkan diri, 'penyembuhan' nabati untuk covid-19, dan beberapa negara di afrika telah memesan untuk membeli, meskipun ada peringatan dari organisasi kesehatan dunia bahwa kemanjurannya belum terbukti <links> .co/uavsnu3vuy <links>",1,en
breaking: who anggap minuman herbal madagaskar sebagai kemungkinan pengobatan untuk covid-19 <links>,1,en
berita utama:who mempertimbangkan minuman herbal madagaskar sebagai kemungkinan pengobatan untuk covid-19akhirnya!!!!! <links>,1,en
bill gates menjelaskan masa depan vaksin melawan #covid_19 <links>,1,es
bill gates menjelaskan masa depan vaksin melawan #covid_19 <links>,1,es
"[prandemi]hasil penelitian terhadap 10 juta orang yang terinfeksi corona, ditemukan bahwa mereka tidak tertular dari orang yang tidak menunjukkan gejala.penularan tanpa gejala covid-19 sama sekali tidak terjadi, studi 10 juta ditemukan <links>",1,ja
"selain the simpsons, asterix dan obelix memprediksi virus corona dalam postingan 2017 <links> <links>",1,es
the simpsons meramalkan coronavirus wtf <links>,1,en
oh tidak the simpsons memprediksi virus corona <links>,1,pt
apakah the simpsons meramalkan wabah atau pencegahan corona? <links>,1,en
coronavirus: the simpsons 'diprediksi' tom hanks akan mendapatkan virus di episode lama<links> <links>,1,en
meryl nass: bell's palsy terjadi pada 7 kasus subyek yang mendapatkan vaksin mrna covid  ya itu reaksi vaksin <links> <links>,1,en
foto menunjukkan peti mati korban virus corona di italia?salah: ini adalah peti mati untuk migran yang mati setelah sebuah kapal terbalik di lepas pantai italia pada tahun 2013<links>,1,en
sebuah foto dari tahun 2013 sebuah ruangan penuh peti mati viral di media sosial dengan klaim palsu bahwa itu menunjukkan pasien yang meninggal setelah wabah #coronavirus baru-baru ini di #italia. #boomfactcheck #fakenews #covid19 #coronavirusfacts #coronavirusupdates<links>,1,en
sebuah foto dari tahun 2013 sebuah ruangan penuh peti mati viral di media sosial dengan klaim palsu bahwa itu menunjukkan pasien yang meninggal setelah wabah #coronavirus baru-baru ini di italia. #boomfactcheck #fakenews #covid19outbreak #coronavirusfacts #coronaupdatesindia<links>,1,en
"meskipun di italia ada lebih dari 7.000 kematian akibat virus corona baru, gambar ini tidak menunjukkan peti mati korban dari negara itu foto yang diterbitkan oleh #afp pada tahun 2013, adalah peti mati migran yang karam di depan lampedusa#datacoronavirus<links> <links>",1,es
 melihat foto-foto ini dibagikan di facebook dan twitter yang tampaknya menunjukkan peti mati korban virus corona?jangan tertipu. itu foto lama yang diambil bertahun-tahun sebelum pandemi #coronavirusfacts <links> <links>,1,en
vaksin? kesehatan yang terjangkau? pemotongan pajak kelas menengah? saya akan melepaskan pajak saya? trump baru saja memasang jebakan untuk dirinya sendiri  dan langsung masuk ke dalamnya - <links>,1,en
"norwegia menyatakan kekhawatirannya terhadap keamanan vaksin pfizer terhadap lansia setelah 29 orang meninggal, bertambah dari 23 orang. <links>",1,in
berita tidak penting bagi orang jerman:23 orang telah meninggal di norwegia tidak lama setelah diberikan vaksin dari pfizer &amp; biontech telah divaksinasi terhadap virus corona. ini dilaporkan oleh badan obat norwegia (legemiddelverket). <links>,1,de
23 meninggal di norwegia setelah vaksinasi pfizer <links>,1,de
"berita utama yang mengkhawatirkan, kali ini untuk berita dari #norway.tetapi - dalam kasus ini - seseorang harus berkonsultasi dengan sumber yang paling dapat diandalkan, seperti institut kesehatan masyarakat norwegia<links>",1,it
"23 meninggal setelah vaksinasi corona - otoritas obat ""tidak khawatir"" <links> #norway",1,de
batas kremasi ditangguhkan untuk la county untuk mengikuti kematian terkait covid-19 <links>,1,en
los angeles county untuk sementara menangguhkan peraturan lingkungan untuk memungkinkan lebih banyak kremasi karena meningkatnya jumlah kematian covid <links>,1,en
los angeles county untuk sementara menangguhkan peraturan lingkungan untuk memungkinkan lebih banyak kremasi karena meningkatnya jumlah kematian covid <links>,1,en
"wanita meninggal karena pendarahan otak di jepang beberapa hari setelah vaksin covid-19, tetapi tautannya tidak pasti <links>",1,en
"apakah paket bantuan pandemi covid-19 senilai $1,9 triliun akan membebani setiap warga negara as $5.750?tidak. para ekonom mengatakan biaya rencana tidak dapat dikaitkan dengan setiap orang amerika dengan cara ini <links>",1,en
bukti ilmiah menunjukkan bahwa memakai masker wajah dan menerapkan penguncian mengurangi penyebaran covid-19menggabungkan beberapa tindakan yang tidak sempurna memberikan perlindungan terbesar terhadap penyebaran cv-19tapi lubang kain lebih besar dari pada covid <links>,1,en
bukti ilmiah menunjukkan bahwa memakai masker wajah dan menerapkan penguncian mengurangi penyebaran covid-19 <links> melalui <user>,1,en
